,NUM_BO,ANO_BO,ID_DELEGACIA,NOME_DEPARTAMENTO,NOME_SECCIONAL,DELEGACIA,NOME_DEPARTAMENTO_CIRC,NOME_SECCIONAL_CIRC,NOME_DELEGACIA_CIRC,ANO,MES,DATA_OCORRENCIA_BO,HORA_OCORRENCIA_BO,FLAG_STATUS,RUBRICA,DESDOBRAMENTO,CONDUTA,LATITUDE,LONGITUDE,CIDADE,LOGRADOURO,NUMERO_LOGRADOURO,FLAG_STATUS.1,DESCR_TIPO_PESSOA,CONT_PESSOA,SEXO_PESSOA,IDADE_PESSOA,COR,DESCR_PROFISSAO,DESCR_GRAU_INSTRUCAO
1967,16,2014,30104,DEMACRO,DEL.SEC.SANTO ANDRE,03 D.P. SANTO ANDRE,DEMACRO,DEL.SEC.SANTO ANDRE,03 D.P. SANTO ANDRE,2014,1,01/01/2014,05:30,C,Roubo (art. 157),,TRANSEUNTE,-2.366.781.094,-4.649.432.201,S.ANDRE,R DIADEMA,0,C,Indiciado,2,M,,,,
1968,16,2014,30106,DEMACRO,DEL.SEC.SANTO ANDRE,05 D.P. SANTO ANDRE,DEMACRO,DEL.SEC.SANTO ANDRE,05 D.P. SANTO ANDRE,2014,1,03/01/2014,05:40,C,Roubo (art. 157),,VEICULO,-2.363.239.338,-4.649.075.243,S.ANDRE,R MARCO AURELIO,292,C,Vitima,2,F,33.0,Branca,DO LAR,2 Grau completo
1969,16,2014,30109,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,01 D.P. S.B.C-DR OMAR CASSIM,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,06 D.P. S.BERNARDO DO CAMPO,2014,1,01/01/2014,,C,Lesao corporal (art. 129),,,-2.370.387.244,-4.654.093.074,S.BERNARDO DO CAMPO,AV DOM PEDRO DE ALCANTARA,200,C,Vitima,1,F,14.0,Branca,ESTUDANTE,2 Grau incompleto
1970,16,2014,30210,DEMACRO,DEL.SEC.FRANCO DA ROCHA,DEL.POL.MAIRIPORA,DEMACRO,DEL.SEC.FRANCO DA ROCHA,DEL.POL.MAIRIPORA,2014,1,02/01/2014,16:40,C,Lesao corporal (art 129_9),,,-2.366.681.347,-462.531.086,MAIRIPORA,EST CACEIA,6000,C,Autor,2,F,26.0,Preta,CASEIRO(A),
1971,16,2014,30219,DEMACRO,DEL.SEC.GUARULHOS,DEL.DEF.MUL. GUARULHOS,DEMACRO,DEL.SEC.GUARULHOS,02 D.P. GUARULHOS,2014,1,03/01/2014,15:00,C,Lesao corporal (art 129_9),,,-2.342.793.805,-465.461.023,GUARULHOS,RUA SETENTA E SETE,42,C,Vitima,1,F,29.0,Branca,ASSISTENTE FINANCEIRO,Superior completo
1972,16,2014,30307,DEMACRO,DEL.SEC.MOGI DAS CRUZES,02 D.P. MOGI DAS CRUZES,DEMACRO,DEL.SEC.MOGI DAS CRUZES,03 D.P. MOGI DAS CRUZES,2014,1,01/01/2014,18:00,C,Lesao corporal (art 129_9),,,-2.358.612.435,-462.317.237,MOGI DAS CRUZES,R SAO MARCELO,210,C,Averiguado,3,M,,,,
1973,16,2014,30309,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.POL.SUZANO,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.POL.SUZANO,2014,1,01/01/2014,20:12,C,Lesao corporal (art. 129),,,-2.361.912.958,-4.636.807.847,SUZANO,EST DOS MOREIRAS,1016,C,Autor,3,M,21.0,Parda,LAVRADOR(A),
1974,6,2014,280301,DEMACRO,DEL.SEC.DIADEMA,DISE- DEL.SEC.DIADEMA,DECAP,DEL.SEC.6 SANTO AMARO,98 D.P. JARDIM MIRIAM,2014,1,14/01/2014,14:50,C,Roubo (art. 157),,CARGA,,,S.PAULO,VIELA UM DA CIDADE JULIA,17,C,Condutor,1,M,36.0,,POLICIAL CIVIL,Superior completo
1975,6,2014,280301,DEMACRO,DEL.SEC.DIADEMA,DISE- DEL.SEC.DIADEMA,DECAP,DEL.SEC.6 SANTO AMARO,98 D.P. JARDIM MIRIAM,2014,1,14/01/2014,14:50,C,Roubo (art. 157),,CARGA,,,S.PAULO,VIELA UM DA CIDADE JULIA,17,C,Curador,10,F,33.0,,RECREACIONISTA,1 Grau completo
1976,6,2014,280301,DEMACRO,DEL.SEC.DIADEMA,DISE- DEL.SEC.DIADEMA,DECAP,DEL.SEC.6 SANTO AMARO,98 D.P. JARDIM MIRIAM,2014,1,14/01/2014,14:50,C,Roubo (art. 157),,CARGA,,,S.PAULO,VIELA UM DA CIDADE JULIA,17,C,Testemunha,4,M,22.0,,SERVENTE DE PEDREIRO,1 Grau completo
1977,6,2014,280301,DEMACRO,DEL.SEC.DIADEMA,DISE- DEL.SEC.DIADEMA,DECAP,DEL.SEC.6 SANTO AMARO,98 D.P. JARDIM MIRIAM,2014,1,14/01/2014,14:50,C,Roubo (art. 157),,CARGA,,,S.PAULO,VIELA UM DA CIDADE JULIA,17,C,Vitima,8,M,35.0,Branca,MOTORISTA,2 Grau completo
1978,6,2014,280301,DEMACRO,DEL.SEC.DIADEMA,DISE- DEL.SEC.DIADEMA,DECAP,DEL.SEC.6 SANTO AMARO,98 D.P. JARDIM MIRIAM,2014,1,14/01/2014,14:50,C,Roubo (art. 157),,VEICULO,,,S.PAULO,VIELA UM DA CIDADE JULIA,17,C,Adolescente infrator,9,F,15.0,Parda,,1 Grau completo
1979,6,2014,280501,DEMACRO,DEL.SEC.FRANCO DA ROCHA,DISE- DEL.SEC.FRANCO DA ROCHA,DEMACRO,DEL.SEC.FRANCO DA ROCHA,DEL.POL.FRANCO ROCHA,2014,1,08/01/2014,21:00,C,A.I.-Drogas sem autorizacao ou em desacordo (Art.33 caput),,,-2.330.174.014,-4.671.908.161,FRANCO DA ROCHA,AV ALFREDO DE PAULA,235,C,Testemunha,2,M,39.0,,INVESTIGADOR DE POLICIA,Superior completo
1980,7,2014,10248,DECAP,DEL.SEC.6 SANTO AMARO,48 D.P. CIDADE DUTRA,DECAP,DEL.SEC.2 SUL,35 D.P. JABAQUARA,2014,1,01/01/2014,19:00,C,Roubo (art. 157),,TRANSEUNTE,-2.362.209.716,-4.664.005.163,S.PAULO,AV JABAQUARA,2014,C,Autor,6,M,,Outros,,
1981,7,2014,10312,DECAP,DEL.SEC.7 ITAQUERA,59 D.P. JARDIM DOS IPES,DECAP,DEL.SEC.7 ITAQUERA,59 D.P. JARDIM DOS IPES,2014,1,02/01/2014,15:40,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),,,-2.348.399.948,-464.118.947,S.PAULO,R ERVA SERENO,531,C,Condutor,1,M,37.0,Parda,POLICIAL MILITAR,2 Grau completo
1982,7,2014,10330,DECAP,DEL.SEC.2 SUL,27 D.P. IBIRAPUERA,DECAP,DEL.SEC.2 SUL,27 D.P. IBIRAPUERA,2014,1,01/01/2014,07:34,C,Furto qualificado (art. 155 4o.),4o. Se o crime_cometido:,ESTABELECIMENTO COMERCIAL,-2.361.916.958,-466.581.656,S.PAULO,AV DOS BANDEIRANTES,4563,C,Representante,4,F,39.0,Branca,GERENTE,2 Grau completo
1983,7,2014,10339,DECAP,DEL.SEC.3 OESTE,75 D.P. JARDIM ARPOADOR,DECAP,DEL.SEC.3 OESTE,75 D.P. JARDIM ARPOADOR,2014,1,01/01/2014,01:00,C,Furto (art. 155),,INTERIOR ESTABELECIMENTO,-2.359.394.036,-4.678.494.684,S.PAULO,R JULIANTE VIGNA,11,C,Vitima,1,M,37.0,Branca,MOTO-BOY,2 Grau completo
1984,7,2014,10353,DECAP,DEL.SEC.8 SAO MATEUS,53 D.P. PARQUE DO CARMO,DECAP,DEL.SEC.8 SAO MATEUS,66 D.P. JDIM ARICANDUVA,2014,1,01/01/2014,02:20,C,Roubo (art. 157),,VEICULO,-2.357.295.009,-4.649.838.099,S.PAULO,AV DOS LATINOS,809,C,Vitima,4,F,38.0,Branca,ADVOGADO(A),Superior completo
1985,7,2014,10353,DECAP,DEL.SEC.8 SAO MATEUS,53 D.P. PARQUE DO CARMO,DECAP,DEL.SEC.8 SAO MATEUS,66 D.P. JDIM ARICANDUVA,2014,1,01/01/2014,02:20,C,Roubo (art. 157),,VEICULO,-2.357.295.009,-4.649.838.099,S.PAULO,AV DOS LATINOS,809,C,Vitima,5,M,14.0,Branca,ESTUDANTE,2 Grau completo
1986,6,2014,30314,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DISE- DEL.SEC.MOGI DAS CRUZES,DEMACRO,DEL.SEC.MOGI DAS CRUZES,02 D.P. MOGI DAS CRUZES,2014,1,22/01/2014,12:00,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),,,-2.366.627.778,-4.630.777.921,MOGI DAS CRUZES,RUA LOURDES APARECIDA COSTA,65,C,Testemunha,4,M,18.0,,AJUDANTE,2 Grau incompleto
1987,6,2014,30405,DEMACRO,DEL.SEC.TABOAO DA SERRA,DEL.POL.EMBU-GUACU,DECAP,DEL.SEC.6 SANTO AMARO,11 D.P. SANTO AMARO,2014,1,01/01/2014,00:30,C,Roubo (art. 157),caput. Subtrair coisa movel alheia mediante grave ameaca ou violencia a pessoa,TRANSEUNTE,-2.365.283.442,-4.670.613.563,S.PAULO,LARGO TREZE DE MAIO,50,C,Indiciado,1,M,,Parda,,
1988,6,2014,30427,DEMACRO,DEL.SEC.CARAPICUIBA,01 D.P. CARAPICUIBA,DEMACRO,DEL.SEC.CARAPICUIBA,01 D.P. CARAPICUIBA,2014,1,01/01/2014,01:23,C,Furto qualificado (art. 155 4o.),4o. Se o crime_cometido:,ESTABELECIMENTO COMERCIAL,-2.354.186.063,-4.682.367.605,CARAPICUIBA,EST DO GUATAMBU,341,C,Vitima,2,M,60.0,Branca,EMPRESARIO(A),2 Grau completo
1989,6,2014,30433,DEMACRO,DEL.SEC.CARAPICUIBA,03 D.P. CARAPICUIBA,DEMACRO,DEL.SEC.CARAPICUIBA,03 D.P. CARAPICUIBA,2014,1,03/01/2014,11:16,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),,,-2.353.150.949,-4.682.189.706,CARAPICUIBA,AV AMAZONAS,0,C,Testemunha,4,M,28.0,,POLICIAL MILITAR,2 Grau completo
1990,6,2014,30615,DEMACRO,DEL.SEC.FRANCO DA ROCHA,01 D.P. CAIEIRAS,DEMACRO,DEL.SEC.TABOAO DA SERRA,DEL.POL.S.LOURENCO DA SERRA,2014,1,03/01/2014,03:30,C,Roubo (art. 157),,OUTROS,-2.363.194.561,-4.633.223.426,S.LOURENCO DA SERRA,RODOVIA REGIS BITTENCOURT,0,C,Indiciado,3,M,20.0,Parda,,
1991,6,2014,30615,DEMACRO,DEL.SEC.FRANCO DA ROCHA,01 D.P. CAIEIRAS,DEMACRO,DEL.SEC.TABOAO DA SERRA,DEL.POL.S.LOURENCO DA SERRA,2014,1,03/01/2014,03:30,C,Roubo (art. 157),,OUTROS,-2.363.194.561,-4.633.223.426,S.LOURENCO DA SERRA,RODOVIA REGIS BITTENCOURT,0,C,Vitima,1,M,35.0,Branca,MOTORISTA,1 Grau incompleto
1992,6,2014,140208,DEIC,DISCCPAT - DIV. INV.CRIMES C. PATRIMONIO,DEIC-3 DELEGACIA DA DISCCPAT,DECAP,DEL.SEC.1 CENTRO,08 D.P. BRAS,2014,1,15/01/2014,11:30,C,Furto (art. 155),,OUTROS,-2.355.802.751,-4.661.307.078,S.PAULO,R CEL JOAO DENTE,354,C,Testemunha,4,M,44.0,,POLICIAL CIVIL,Superior incompleto
1993,6,2014,200111,DHPP,DHPP - DEP. HOM. PROTECAO PESSOA,DHPP 01 DEL. PROT. PESSOA,DECAP,DEL.SEC.4 NORTE,39 D.P. VILA GUSTAVO,2014,2,08/02/2014,03:00,C,A.I.-Lesao corporal (art. 129),,,,,S.PAULO,R REGINA CECILIA,238,C,Vitima,4,F,19.0,Parda,ESTUDANTE,2 Grau completo
1994,6,2014,210102,DENARC - DEPTO INV. SOBRE NARCOTICOS,DENARC -DEPTO EST PREV REPR NARCOTRAFICO,02 DELEGACIA DA DISE - DENARC,DECAP,DEL.SEC.1 CENTRO,77 D.P. SANTA CECILIA,2014,1,13/01/2014,18:30,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),,,-2.353.417.492,-4.665.062.102,S.PAULO,R APA,1,C,Condutor,1,M,35.0,,INVESTIGADOR(A),Superior completo
1995,6,2014,210105,DENARC - DEPTO INV. SOBRE NARCOTICOS,DENARC -DEPTO EST PREV REPR NARCOTRAFICO,05 DELEGACIA DA DISE - DENARC,DECAP,DEL.SEC.1 CENTRO,01 D.P. SE,2014,1,09/01/2014,10:00,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),,,,,S.PAULO,R DO CARMO,93,C,Indiciado,1,M,20.0,Branca,DESEMPREGADO,1 Grau incompleto
1996,6,2014,280201,DEMACRO,DEL.SEC.SANTO ANDRE,DEL.DEF.MUL. SANTO ANDRE,DEMACRO,DEL.SEC.SANTO ANDRE,06 D.P. SANTO ANDRE,2014,1,01/01/2014,14:00,C,Lesao corporal (art. 129),,,-2.373.067.931,-4.648.113.368,S.ANDRE,RUA CHIBANTE,16,C,Autor,1,M,37.0,Parda,COSTUREIRO,
1997,6,2014,280301,DEMACRO,DEL.SEC.DIADEMA,DISE- DEL.SEC.DIADEMA,DECAP,DEL.SEC.6 SANTO AMARO,98 D.P. JARDIM MIRIAM,2014,1,14/01/2014,14:50,C,Roubo (art. 157),,CARGA,,,S.PAULO,VIELA UM DA CIDADE JULIA,17,C,Curador,7,F,30.0,,DO LAR,1 Grau completo
1998,16,2014,30309,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.POL.SUZANO,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.POL.SUZANO,2014,1,01/01/2014,20:12,C,Lesao corporal (art. 129),,,-2.361.912.958,-4.636.807.847,SUZANO,EST DOS MOREIRAS,1016,C,Vitima,2,M,,Parda,LAVRADOR(A),1 Grau incompleto
1999,16,2014,30427,DEMACRO,DEL.SEC.CARAPICUIBA,01 D.P. CARAPICUIBA,DEMACRO,DEL.SEC.CARAPICUIBA,02 D.P. CARAPICUIBA,2014,1,01/01/2014,,C,Lesao corporal (art. 129),,,-2.351.924.426,-4.685.594.728,CARAPICUIBA,LUDOVINA CRUZ CINTRA,14,C,Averiguado,2,M,,,,
2000,16,2014,30432,DEMACRO,DEL.SEC.CARAPICUIBA,02 D.P. CARAPICUIBA,DEMACRO,DEL.SEC.CARAPICUIBA,02 D.P. CARAPICUIBA,2014,1,03/01/2014,15:00,C,Lesao corporal culposa na direcao de veiculo automotor (Art. 303),,,-2.352.716.083,-4.685.068.855,CARAPICUIBA,R BARBARA HIPOLITTO CAPRIOTTI,232,C,Condutor,4,M,32.0,,POLICIAL MILITAR,2 Grau completo
2001,16,2014,30432,DEMACRO,DEL.SEC.CARAPICUIBA,02 D.P. CARAPICUIBA,DEMACRO,DEL.SEC.CARAPICUIBA,02 D.P. CARAPICUIBA,2014,1,03/01/2014,15:00,C,Lesao corporal culposa na direcao de veiculo automotor (Art. 303),,,-2.352.716.083,-4.685.068.855,CARAPICUIBA,R BARBARA HIPOLITTO CAPRIOTTI,232,C,Vitima,1,F,37.0,Outros,,
2002,16,2014,130305,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.POL.SALESOPOLIS,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.POL.SALESOPOLIS,2014,1,05/01/2014,22:50,C,Roubo (art. 157),,TRANSEUNTE,-2.366.673.232,-4.630.815.417,SALESOPOLIS,R HISASHI KIMOTO,0,C,Representante,2,F,35.0,Preta,TECNICO EM ENFERMAGEM,2 Grau completo
2003,16,2014,140206,DEIC,DISCCPAT - DIV. INV.CRIMES C. PATRIMONIO,DEIC-4 DELEGACIA DA DISCCPAT,DECAP,DEL.SEC.1 CENTRO,01 D.P. SE,2014,1,15/01/2014,22:15,C,Roubo (art. 157),,ESTABELECIMENTO-OUTROS,-2.355.950.159,-4.663.499,S.PAULO,R GALVAO BUENO,425,C,Vitima,1,M,37.0,Branca,ADVOGADO(A),Superior completo
2004,16,2014,210101,DENARC - DEPTO INV. SOBRE NARCOTICOS,DENARC -DEPTO EST PREV REPR NARCOTRAFICO,01 DELEGACIA DA DISE - DENARC,DECAP,DEL.SEC.6 SANTO AMARO,48 D.P. CIDADE DUTRA,2014,2,12/02/2014,13:30,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),,,,,S.PAULO,R VALTER RIBEIRO MARRANY,634,C,Testemunha,2,M,39.0,,POLICIAL CIVIL,Superior completo
2005,16,2014,210103,DENARC - DEPTO INV. SOBRE NARCOTICOS,DENARC -DEPTO EST PREV REPR NARCOTRAFICO,03 DELEGACIA DA DISE - DENARC,DECAP,DEL.SEC.8 SAO MATEUS,70 D.P. VILA EMA,2014,1,16/01/2014,15:40,C,A.I.-Drogas sem autorizacao ou em desacordo (Art.33 caput),,,-2.361.005.942,-4.652.159.257,S.PAULO,R MARCONDES MACHADO,10,C,Curador,6,F,32.0,,,1 Grau completo
2006,16,2014,270102,DEMACRO,DEL.SEC.TABOAO DA SERRA,DISE- DEL.SEC.TABOAO SERRA,DEMACRO,DEL.SEC.TABOAO DA SERRA,01 D.P. TABOAO DA SERRA,2014,2,07/02/2014,13:30,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),,,-2.361.823.885,-4.679.339.541,TABOAO DA SERRA,SANTINA QUIRINO DE ABREU MARTINZEZ,119,C,Indiciado,3,M,19.0,Branca,DESEMPREGADO,1 Grau incompleto
2007,16,2014,280205,DEMACRO,DEL.SEC.SANTO ANDRE,DEL.PROTECAO IDOSO SANTO ANDRE,DEMACRO,DEL.SEC.SANTO ANDRE,01 D.P. SANTO ANDRE,2014,1,22/01/2014,08:30,C,Furto (art. 155),,OUTROS,-2.367.285.795,-465.399.443,S.ANDRE,AV HIGIENOPOLIS,415,C,Declarante,1,F,34.0,,ASSISTENTE ADMINISTRATIVO,2 Grau completo
2008,16,2014,280501,DEMACRO,DEL.SEC.FRANCO DA ROCHA,DISE- DEL.SEC.FRANCO DA ROCHA,DEMACRO,DEL.SEC.FRANCO DA ROCHA,DEL.POL.FRANCISCO MORATO,2014,1,22/01/2014,17:30,C,A.I.-Drogas sem autorizacao ou em desacordo (Art.33 caput),,,-234.108.644,-470.054.967,FRANCISCO MORATO,R DEZOITO,450,C,Condutor,3,M,40.0,,POLICIAL CIVIL,Superior incompleto
2009,17,2014,10102,DECAP,DEL.SEC.1 CENTRO,02 D.P. BOM RETIRO,DECAP,DEL.SEC.1 CENTRO,03 D.P. CAMPOS ELISEOS,2014,1,01/01/2014,,C,Roubo (art. 157),,TRANSEUNTE,-2.354.246.615,-4.663.805.551,S.PAULO,AV RIO BRANCO,,C,Indiciado,2,M,,Parda,,
2010,14,2014,30217,DEMACRO,DEL.SEC.GUARULHOS,07 D.P. GUARULHOS,DEMACRO,DEL.SEC.GUARULHOS,09 D.P. GUARULHOS,2014,1,01/01/2014,13:32,C,Lesao corporal (art 129_9),,,-2.342.277.705,-4.649.738.752,GUARULHOS,R LAVRINHAS,0,C,Vitima,5,F,46.0,Parda,,1 Grau completo
2011,14,2014,30306,DEMACRO,DEL.SEC.MOGI DAS CRUZES,01 D.P. MOGI DAS CRUZES,DEMACRO,DEL.SEC.MOGI DAS CRUZES,01 D.P. MOGI DAS CRUZES,2014,1,02/01/2014,08:40,C,A.I.-Roubo (art. 157),,,-2.354.203.529,-4.618.262.532,MOGI DAS CRUZES,R KOHEIJI ADACHI,51,C,Testemunha,3,M,28.0,,POLICIAL MILITAR,2 Grau completo
2012,14,2014,30315,DEMACRO,DEL.SEC.MOGI DAS CRUZES,SETOR HOM.SEC. MOGI CRUZES,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.POL.ITAQUAQUECETUBA,2014,2,04/02/2014,20:00,C,Lesao corporal (art 129_9),,,-2.349.885.205,-4.635.286.891,ITAQUAQUECETUBA,R ITABUNA,360,C,Vitima,1,F,31.0,Branca,COMPRADOR(A),2 Grau completo
2013,14,2014,30315,DEMACRO,DEL.SEC.MOGI DAS CRUZES,SETOR HOM.SEC. MOGI CRUZES,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.POL.ITAQUAQUECETUBA,2014,2,04/02/2014,20:00,C,Lesao corporal (art 129_9),,,-2.349.885.205,-4.635.286.891,ITAQUAQUECETUBA,R ITABUNA,360,C,Vitima,2,F,50.0,Branca,DO LAR,1 Grau completo
2014,14,2014,140208,DEIC,DISCCPAT - DIV. INV.CRIMES C. PATRIMONIO,DEIC-3 DELEGACIA DA DISCCPAT,DECAP,DEL.SEC.2 SUL,35 D.P. JABAQUARA,2014,1,27/01/2014,14:00,C,Furto qualificado (art. 155 4o.),,OUTROS,,,S.PAULO,R ALTO DO BONFIM,395,C,Representante,1,M,43.0,,TECNICO EM TELECOMUNICACOES,2 Grau completo
2015,14,2014,140902,DEIC,DIVECAR-DIV.INV.S/FURTO_R.R.VEIC.E CARGA,DEIC - 2 DELEGACIA DA DIVECAR,DEMACRO,DEL.SEC.MOGI DAS CRUZES,01 D.P. ITAQUAQUECETUBA,2014,2,03/02/2014,07:40,C,Roubo (art. 157),,CARGA,,,ITAQUAQUECETUBA,R COBALTO,170,C,Representante,3,M,31.0,,SUPERVISOR DE PRODUCAO,Superior completo
2016,14,2014,210106,DENARC - DEPTO INV. SOBRE NARCOTICOS,DENARC -DEPTO EST PREV REPR NARCOTRAFICO,06 DELEGACIA DA DISE - DENARC,DECAP,DEL.SEC.7 ITAQUERA,65 D.P. ARTUR ALVIM,2014,1,20/01/2014,12:00,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),,,,,S.PAULO,VIELA BEIRA RIO,99,C,Condutor,1,M,56.0,,POLICIAL CIVIL,2 Grau completo
2017,14,2014,270105,DEMACRO,DEL.SEC.TABOAO DA SERRA,DEL.PROTECAO IDOSO TAB.SERRA,DEMACRO,DEL.SEC.TABOAO DA SERRA,01 D.P. TABOAO DA SERRA,2014,6,29/06/2014,12:00,C,Lesao corporal (art. 129),,,-2.364.194.903,-4.679.746.202,TABOAO DA SERRA,RUA GUILHERME GONCALVES DO ROSARIO,301,C,Vitima,1,M,77.0,Branca,MARCENEIRO(A),1 Grau completo
2018,14,2014,280202,DEMACRO,DEL.SEC.SANTO ANDRE,DISE- DEL.SEC.SANTO ANDRE,DEMACRO,DEL.SEC.SANTO ANDRE,04 D.P. SANTO ANDRE,2014,2,04/02/2014,15:45,C,A.I.-Furto qualificado (art. 155 4o.),,INTERIOR DE VEICULO,-2.365.105.351,-4.654.842.057,S.ANDRE,R LEAO,0,C,Partes,1,F,40.0,,DO LAR,2 Grau incompleto
2019,14,2014,280206,DEMACRO,DEL.SEC.SANTO ANDRE,04 D.P. MAUA,DEMACRO,DEL.SEC.SANTO ANDRE,01 D.P. MAUA,2014,1,03/01/2014,03:40,C,Lesao corporal (art. 129),,,-2.365.690.575,-4.645.312.602,MAUA,R WASHINGTON LUIZ,0,C,Indiciado,2,M,,Parda,,
2020,14,2014,500082,DECAP,DEL.SEC.8 SAO MATEUS,DEL.PROTECAO IDOSO- 8 SEC.,DECAP,DEL.SEC.7 ITAQUERA,32 D.P. ITAQUERA,2014,2,04/02/2014,,C,Furto (art. 155),,TRANSEUNTE,-2.355.520.738,-4.645.358.397,S.PAULO,R SAO TEODORO,750,C,Indiciado,3,F,58.0,Branca,,
2021,14,2014,500082,DECAP,DEL.SEC.8 SAO MATEUS,DEL.PROTECAO IDOSO- 8 SEC.,DECAP,DEL.SEC.7 ITAQUERA,32 D.P. ITAQUERA,2014,2,04/02/2014,,C,Furto (art. 155),,TRANSEUNTE,-2.355.520.738,-4.645.358.397,S.PAULO,R SAO TEODORO,750,C,Vitima,1,F,65.0,Preta,APOSENTADO(A),1 Grau incompleto
2022,13,2014,30220,DEMACRO,DEL.SEC.GUARULHOS,SETOR HOM.SEC. GUARULHOS,DEMACRO,DEL.SEC.GUARULHOS,07 D.P. GUARULHOS,2014,2,21/02/2014,12:00,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),,,-2.341.148.438,-4.639.419.428,GUARULHOS,R OLIMPIO NORONHA,81,C,Curador,2,F,33.0,,DO LAR,2 Grau incompleto
2023,13,2014,30309,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.POL.SUZANO,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.POL.SUZANO,2014,1,01/01/2014,08:40,C,Roubo (art. 157),,TRANSEUNTE,-2.353.456.268,-4.631.268.809,SUZANO,R CAMPOS SALES,0,C,Indiciado,2,M,,,,
2024,13,2014,30314,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DISE- DEL.SEC.MOGI DAS CRUZES,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.POL.ITAQUAQUECETUBA,2014,2,03/02/2014,18:30,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),,,-2.348.018.663,-4.628.468.367,ITAQUAQUECETUBA,R BORBA GATO,232,C,Testemunha,2,M,39.0,,POLICIAL CIVIL,2 Grau completo
2025,13,2014,30404,DEMACRO,DEL.SEC.TABOAO DA SERRA,DEL.POL.EMBU DAS ARTES,DEMACRO,DEL.SEC.TABOAO DA SERRA,DEL.POL.EMBU DAS ARTES,2014,1,01/01/2014,18:50,C,Lesao corporal culposa na direcao de veiculo automotor (Art. 303),,,-236.414.412,-468.391.421,EMBU,R ISALTINO VITOR DE MORAES,200,C,Partes,4,M,36.0,Parda,ANALISTA,2 Grau completo
2026,13,2014,30404,DEMACRO,DEL.SEC.TABOAO DA SERRA,DEL.POL.EMBU DAS ARTES,DEMACRO,DEL.SEC.TABOAO DA SERRA,DEL.POL.EMBU DAS ARTES,2014,1,01/01/2014,18:50,C,Lesao corporal culposa na direcao de veiculo automotor (Art. 303),,,-236.414.412,-468.391.421,EMBU,R ISALTINO VITOR DE MORAES,200,C,Vitima,5,F,56.0,Branca,APOSENTADO(A),1 Grau completo
2027,13,2014,30418,DEMACRO,DEL.SEC.OSASCO,05 D.P. OSASCO,DEMACRO,DEL.SEC.OSASCO,09 D.P. OSASCO,2014,1,01/01/2014,15:28,C,Lesao corporal (art. 129),,,-2.352.625.417,-4.676.702.487,OSASCO,R ARMENIA,416,C,Vitima,2,F,61.0,Branca,COMERCIANTE,1 Grau completo
2028,13,2014,30431,DEMACRO,DEL.SEC.OSASCO,DISE- DEL.SEC.OSASCO,DEMACRO,DEL.SEC.OSASCO,08 D.P. OSASCO,2014,2,12/02/2014,16:00,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),,,-2.354.914.789,-4.680.567.837,OSASCO,R NOBAR KURKDJIAN,0,C,Condutor,1,M,24.0,,POLICIAL CIVIL,2 Grau completo
2029,13,2014,30431,DEMACRO,DEL.SEC.OSASCO,DISE- DEL.SEC.OSASCO,DEMACRO,DEL.SEC.OSASCO,08 D.P. OSASCO,2014,2,12/02/2014,16:00,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),,,-2.354.914.789,-4.680.567.837,OSASCO,R NOBAR KURKDJIAN,0,C,Indiciado,3,M,20.0,Branca,DESEMPREGADO,1 Grau completo
2030,13,2014,70401,DEMACRO,DEL.SEC.FRANCO DA ROCHA,DEL.POL.CAJAMAR,DEMACRO,DEL.SEC.FRANCO DA ROCHA,DEL.POL.CAJAMAR,2014,1,02/01/2014,23:15,C,Roubo (art. 157),,ESTABELECIMENTO COMERCIAL,-2.364.722.769,-4.633.605.638,CAJAMAR,AV ARNALDO ROJEK,35,C,Indiciado,1,M,,Branca,,
