NUM_BO,ANO_BO,ID_DELEGACIA,NOME_DEPARTAMENTO,NOME_SECCIONAL,DELEGACIA,NOME_DEPARTAMENTO_CIRC,NOME_SECCIONAL_CIRC,NOME_DELEGACIA_CIRC,ANO,MES,DATA_OCORRENCIA_BO,HORA_OCORRENCIA_BO,FLAG_STATUS,RUBRICA,DESDOBRAMENTO,CONDUTA,LATITUDE,LONGITUDE,CIDADE,LOGRADOURO,NUMERO_LOGRADOURO,FLAG_STATUS,DESCR_TIPO_PESSOA,CONT_PESSOA,SEXO_PESSOA,IDADE_PESSOA,COR,DESCR_PROFISSAO,DESCR_GRAU_INSTRUCAO
21,2014,10337,DECAP,DEL.SEC.4 NORTE,74 D.P. PARADA TAIPAS,DECAP,DEL.SEC.3 OESTE,46 D.P. PERUS,2014,1,02/01/2014,10:00,C,Roubo (art. 157),NULL,VEICULO,-23.43433129,-46.72860066,S.PAULO,R ODUVALDO VIANA,139,C,Autor,5,M,NULL,Branca,NULL,NULL
21,2014,10337,DECAP,DEL.SEC.4 NORTE,74 D.P. PARADA TAIPAS,DECAP,DEL.SEC.3 OESTE,46 D.P. PERUS,2014,1,02/01/2014,10:00,C,Roubo (art. 157),NULL,VEICULO,-23.43433129,-46.72860066,S.PAULO,R ODUVALDO VIANA,139,C,Condutor,6,M,33,Branca,POLICIAL CIVIL,Superior completo
21,2014,10373,DECAP,DEL.SEC.6 SANTO AMARO,100 D.P. JDIM HERCULANO,DECAP,DEL.SEC.6 SANTO AMARO,100 D.P. JDIM HERCULANO,2014,1,02/01/2014,22:30,C,Roubo (art. 157),NULL,VEICULO,-23.68795196,-46.76787178,S.PAULO,R OLGA MORETTI FERRARI,130,C,Averiguado,4,M,18,Parda,NULL,NULL
21,2014,20128,DECAP,DEL.SEC.4 NORTE,28 D.P. FREGUESIA DO O,DECAP,DEL.SEC.4 NORTE,28 D.P. FREGUESIA DO O,2014,1,02/01/2014,NULL,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.49867612,-46.70703558,S.PAULO,AV MIN PETRONIO PORTELA,0,C,Vitima,1,M,52,Branca,VIDRACEIRO(A),1 Grau completo 
13,2014,10247,DECAP,DEL.SEC.6 SANTO AMARO,47 D.P. CAPAO REDONDO,DECAP,DEL.SEC.6 SANTO AMARO,47 D.P. CAPAO REDONDO,2014,1,01/01/2014,04:45,C,Lesao corporal (art. 129),NULL,NULL,-23.69379582,-46.78542704,S.PAULO,R FRANCISCA QUEIROS,29,C,Indiciado,3,M,20,Parda,AJUDANTE GERAL,1 Grau completo 
13,2014,10325,DECAP,DEL.SEC.7 ITAQUERA,62 D.P. ERMELINO MATARAZZO,DECAP,DEL.SEC.7 ITAQUERA,62 D.P. ERMELINO MATARAZZO,2014,1,01/01/2014,23:47,C,Lesao corporal (art. 129),NULL,NULL,-23.48210123,-46.49360401,S.PAULO,R SALESOPOLIS,78,C,Vitima,2,M,0,Branca,NULL,NULL
13,2014,10331,DECAP,DEL.SEC.7 ITAQUERA,68 D.P. LAGEADO,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.POL.FERRAZ DE VASCONCELOS,2014,1,01/01/2014,19:00,C,Roubo (art. 157),NULL,VEICULO,-23.5387812,-46.36874141,FERRAZ DE VASCONCELOS,R FRANCISCA,128,C,Condutor,2,M,39,NULL,POLICIAL MILITAR,2 Grau completo 
13,2014,10338,DECAP,DEL.SEC.3 OESTE,34 D.P. MORUMBI,DECAP,DEL.SEC.3 OESTE,34 D.P. MORUMBI,2014,1,02/01/2014,13:00,C,Lesao corporal (art. 129),NULL,NULL,-23.60162405,-46.7531011,S.PAULO,AV INTERCONTINENTAL,1599,C,Autor/Vitima,2,M,64,Branca,APOSENTADO(A),2 Grau completo 
13,2014,10351,DECAP,DEL.SEC.3 OESTE,51 D.P. RIO PEQUENO,DECAP,DEL.SEC.3 OESTE,51 D.P. RIO PEQUENO,2014,1,02/01/2014,11:30,C,Roubo (art. 157),NULL,CARGA,-23.5663624,-46.76366186,S.PAULO,R PEDRO DA COSTA RIBEIRO,170,C,Vitima,2,F,28,Branca,AUTONOMO(A),2 Grau completo 
13,2014,10356,DECAP,DEL.SEC.3 OESTE,89 D.P. JARDIM TABOAO,DECAP,DEL.SEC.3 OESTE,75 D.P. JARDIM ARPOADOR,2014,1,01/01/2014,08:15,C,Roubo (art. 157),NULL,VEICULO,-23.59049079,-46.75375804,S.PAULO,R VALENTIN SEITZ,168,C,Condutor,1,M,29,Branca,POLICIAL MILITAR,2 Grau completo 
13,2014,10356,DECAP,DEL.SEC.3 OESTE,89 D.P. JARDIM TABOAO,DECAP,DEL.SEC.3 OESTE,75 D.P. JARDIM ARPOADOR,2014,1,01/01/2014,08:15,C,Roubo (art. 157),NULL,VEICULO,-23.59049079,-46.75375804,S.PAULO,R VALENTIN SEITZ,168,C,Vitima,6,F,65,Branca,AUTONOMO(A),2 Grau completo 
13,2014,10357,DECAP,DEL.SEC.3 OESTE,91 D.P. CEASA,DECAP,DEL.SEC.3 OESTE,75 D.P. JARDIM ARPOADOR,2014,1,01/01/2014,04:00,C,Lesao corporal (art 129_9),NULL,NULL,-23.58235117,-46.78880203,S.PAULO,R GABRIEL DE CARVALHO,373,C,Autor,2,M,40,Preta,MOTORISTA,1 Grau completo 
13,2014,10357,DECAP,DEL.SEC.3 OESTE,91 D.P. CEASA,DECAP,DEL.SEC.3 OESTE,75 D.P. JARDIM ARPOADOR,2014,1,01/01/2014,04:00,C,Lesao corporal (art 129_9),NULL,NULL,-23.58235117,-46.78880203,S.PAULO,R GABRIEL DE CARVALHO,373,C,Vitima,1,F,41,Preta,COZINHEIRO(A),2 Grau completo 
13,2014,10358,DECAP,DEL.SEC.2 SUL,95 D.P. HELIOPOLIS,DECAP,DEL.SEC.2 SUL,95 D.P. HELIOPOLIS,2014,1,02/01/2014,14:00,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),NULL,NULL,-23.60517644,-46.59935246,S.PAULO,VIELA CLIMACO,100,C,Indiciado,3,M,21,Parda,DESEMPREGADO,1 Grau completo 
13,2014,10359,DECAP,DEL.SEC.5 LESTE,57 D.P. PARQUE DA MOOCA,DECAP,DEL.SEC.5 LESTE,57 D.P. PARQUE DA MOOCA,2014,1,02/01/2014,15:40,C,Lesao corporal (art. 129),NULL,NULL,-23.57323271,-46.58201665,S.PAULO,R JOSE ZAPPI,1074,C,Indiciado,4,M,54,Parda,AUTONOMO(A),1 Grau completo 
13,2014,10362,DECAP,DEL.SEC.8 SAO MATEUS,69 D.P. TEOTONIO VILELA,DECAP,DEL.SEC.8 SAO MATEUS,69 D.P. TEOTONIO VILELA,2014,1,01/01/2014,01:00,C,Roubo (art. 157),NULL,VEICULO,-23.61327924,-46.49179163,S.PAULO,TV JEAN GABIN,27,C,Autor,5,M,NULL,Outros,NULL,NULL
9,2014,180404,DPPC- DEP.POL.PROT A CIDADANIA,DPPC-DEP.POL.PROT.A CIDADANIA,04 DEL.CRIME C/FAZENDA,DECAP,DEL.SEC.5 LESTE,30 D.P. TATUAPE,2014,6,26/06/2014,12:00,C,Furto (art. 155),NULL,ESTABELECIMENTO COMERCIAL,-23.54216099,-46.57621803,S.PAULO,RUA DOMINGOS AGOSTIN,91,C,Indiciado,1,M,27,Branca,GARI,1 Grau completo 
9,2014,200602,DHPP,DHPP - DEP. HOM. PROTECAO PESSOA,DHPP - 2A. DELEGACIA DA D.A.S.,DECAP,DEL.SEC.5 LESTE,10 D.P. PENHA DE FRANCA,2014,4,10/04/2014,12:50,C,Roubo (art. 157),NULL,VEICULO,-23.52377195,-46.55785299,S.PAULO,AVENIDA AIRTON PRETINI,1,C,Indiciado,4,M,NULL,Branca,NULL,NULL
9,2014,210101,DENARC - DEPTO INV. SOBRE NARCOTICOS,DENARC -DEPTO EST PREV REPR NARCOTRAFICO,01 DELEGACIA DA DISE - DENARC,DECAP,DEL.SEC.5 LESTE,56 D.P. VILA ALPINA,2014,1,22/01/2014,16:15,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),NULL,NULL,-23.56522529,-46.57543059,S.PAULO,AV SALIM FARAH MALUF,5100,C,Condutor,1,M,35,NULL,POLICIAL CIVIL,2 Grau completo 
9,2014,210101,DENARC - DEPTO INV. SOBRE NARCOTICOS,DENARC -DEPTO EST PREV REPR NARCOTRAFICO,01 DELEGACIA DA DISE - DENARC,DECAP,DEL.SEC.5 LESTE,56 D.P. VILA ALPINA,2014,1,22/01/2014,16:15,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),NULL,NULL,-23.56522529,-46.57543059,S.PAULO,AV SALIM FARAH MALUF,5100,C,Testemunha,2,M,46,NULL,INVESTIGADOR(A),2 Grau completo 
9,2014,280101,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,DEL.DEF.MUL. S. BERNARDO CPO,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,06 D.P. S.BERNARDO DO CAMPO,2014,1,02/01/2014,13:00,C,Lesao corporal (art 129_9),NULL,NULL,-23.72515906,-46.52309454,S.BERNARDO DO CAMPO,SAO JOAO DEL REI,660,C,Vitima,1,F,24,Branca,VENDEDOR(A),2 Grau completo 
9,2014,280202,DEMACRO,DEL.SEC.SANTO ANDRE,DISE- DEL.SEC.SANTO ANDRE,DEMACRO,DEL.SEC.SANTO ANDRE,04 D.P. SANTO ANDRE,2014,1,23/01/2014,13:00,C,Estupro de vulneravel (art.217-A),NULL,NULL,-23.6574773,-46.54724999,S.ANDRE,RUA CEL PM CELESTINO HENRIQUE FERNANDES,400,C,Advogado,6,M,63,NULL,ADVOGADO(A),Superior completo
9,2014,280202,DEMACRO,DEL.SEC.SANTO ANDRE,DISE- DEL.SEC.SANTO ANDRE,DEMACRO,DEL.SEC.SANTO ANDRE,04 D.P. SANTO ANDRE,2014,1,23/01/2014,13:00,C,Estupro de vulneravel (art.217-A),NULL,NULL,-23.6574773,-46.54724999,S.ANDRE,RUA CEL PM CELESTINO HENRIQUE FERNANDES,400,C,Averiguado,3,M,47,Branca,EMPRESARIO(A),2 Grau incompleto
9,2014,280202,DEMACRO,DEL.SEC.SANTO ANDRE,DISE- DEL.SEC.SANTO ANDRE,DEMACRO,DEL.SEC.SANTO ANDRE,04 D.P. SANTO ANDRE,2014,1,23/01/2014,13:00,C,Estupro de vulneravel (art.217-A),NULL,NULL,-23.6574773,-46.54724999,S.ANDRE,RUA CEL PM CELESTINO HENRIQUE FERNANDES,400,C,Averiguado,4,M,63,Branca,ADMINISTRADOR(A),Superior completo
9,2014,280202,DEMACRO,DEL.SEC.SANTO ANDRE,DISE- DEL.SEC.SANTO ANDRE,DEMACRO,DEL.SEC.SANTO ANDRE,04 D.P. SANTO ANDRE,2014,1,23/01/2014,13:00,C,Estupro de vulneravel (art.217-A),NULL,NULL,-23.6574773,-46.54724999,S.ANDRE,RUA CEL PM CELESTINO HENRIQUE FERNANDES,400,C,Testemunha,8,F,65,NULL,COORDENADOR,NULL
9,2014,500070,DECAP,DEL.SEC.7 ITAQUERA,DEL.SEC.7 ITAQUERA,DECAP,DEL.SEC.7 ITAQUERA,32 D.P. ITAQUERA,2014,4,02/04/2014,14:32,C,Lesao corporal culposa na direcao de veiculo automotor (Art. 303),NULL,NULL,-23.54570508,-46.4478935,S.PAULO,TRAVESSA TERESA DIAMANTE SISTO,1,C,Autor,1,M,57,Branca,VENDEDOR(A),2 Grau completo 
9,2014,900801,DPPC- DEP.POL.PROT A CIDADANIA,DPPC-DEP.POL.PROT.A CIDADANIA,DPPC-DEP.POL.PROT.CID.PLANTAO,DECAP,DEL.SEC.6 SANTO AMARO,102 D.P. SOCORRO,2014,1,07/01/2014,19:10,C,Lesao corporal culposa na direcao de veiculo automotor (Art. 303),NULL,NULL,-23.69019692,-46.70160409,S.PAULO,AV DO RIO BONITO,2002,C,Vitima,2,M,46,Branca,ESCRIVAO DE POLICIA,Superior completo
10,2014,10204,DECAP,DEL.SEC.2 SUL,DEL.PROTECAO IDOSO- 2 SEC.,DECAP,DEL.SEC.2 SUL,35 D.P. JABAQUARA,2014,1,21/01/2014,NULL,C,Lesao corporal (art. 129),NULL,NULL,-23.67316469,-46.63107948,S.PAULO,AV ENG ARMANDO DE ARRUDA PEREIRA,5599,C,Autor,2,M,43,Parda,AUXILIAR DE LIMPEZA,1 Grau completo 
19,2014,30440,DEMACRO,DEL.SEC.OSASCO,10 D.P. OSASCO,DEMACRO,DEL.SEC.OSASCO,10 D.P. OSASCO,2014,1,01/01/2014,01:00,C,Lesao corporal (art. 129),NULL,NULL,-23.5034086,-46.78641059,OSASCO,R JOAO DE SOUZA,32,C,Testemunha,3,M,22,NULL,AUTONOMO(A),1 Grau completo 
19,2014,70430,DEMACRO,DEL.SEC.FRANCO DA ROCHA,01 D.P. CAJAMAR,DECAP,DEL.SEC.1 CENTRO,03 D.P. CAMPOS ELISEOS,2014,1,04/01/2014,18:00,C,Furto qualificado (art. 155 4o.),NULL,INTERIOR DE VEICULO,-23.53583467,-46.63933101,S.PAULO,R GAL OSORIO,46,C,Indiciado,2,M,NULL,NULL,NULL,NULL
19,2014,140208,DEIC,DISCCPAT - DIV. INV.CRIMES C. PATRIMONIO,DEIC-3 DELEGACIA DA DISCCPAT,DEMACRO,DEL.SEC.GUARULHOS,07 D.P. GUARULHOS,2014,1,31/01/2014,11:30,C,Furto (art. 155),NULL,OUTROS,NULL,NULL,GUARULHOS,R CAPITOLIO,53,C,Testemunha,2,M,41,NULL,POLICIAL CIVIL,Superior completo
19,2014,140215,DEIC,DISCCPAT - DIV. INV.CRIMES C. PATRIMONIO,DEIC-6 DEL.P.I.F.C.L.DINHEIRO,DECAP,DEL.SEC.4 NORTE,73 D.P. JACANA,2014,2,NULL,01:30,C,Roubo (art. 157),NULL,VEICULO,NULL,NULL,S.PAULO,AV JACANA,230,C,Vitima,1,M,29,Branca,EMPRESARIO(A),2 Grau completo 
19,2014,140701,DEIC,DISCCPAT - DIV. INV.CRIMES C. PATRIMONIO,DEIC-5 DELEGACIA DA DISCCPAT,DEMACRO,DEL.SEC.OSASCO,03 D.P. OSASCO,2014,2,03/02/2014,14:40,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),NULL,NULL,NULL,NULL,OSASCO,R JASPE,76,C,Condutor,3,M,43,NULL,INVESTIGADOR DE POLICIA,Superior completo
19,2014,140902,DEIC,DIVECAR-DIV.INV.S/FURTO_R.R.VEIC.E CARGA,DEIC - 2 DELEGACIA DA DIVECAR,DECAP,DEL.SEC.4 NORTE,90 D.P. PQ. NOVO MUNDO,2014,2,10/02/2014,12:00,C,Roubo (art. 157),NULL,VEICULO,NULL,NULL,S.PAULO,AV JARDIM JAPAO,195,C,Vitima,1,M,33,Branca,MOTORISTA,2 Grau completo 
19,2014,200100,DHPP,DHPP - DEP. HOM. PROTECAO PESSOA,DHPP DIV. HOMICIDIOS,DECAP,DEL.SEC.4 NORTE,74 D.P. PARADA TAIPAS,2014,1,05/01/2014,23:40,C,Homicidio simples (art. 121),Morte decorrente de intervencao policial (RES. SSP 05 - 07/01/2013),NULL,-23.45829224,-46.70040409,S.PAULO,R AURELIO BRASIL RIBEIRO,15,C,Condutor,1,M,44,Branca,POLICIAL MILITAR,2 Grau completo 
19,2014,200100,DHPP,DHPP - DEP. HOM. PROTECAO PESSOA,DHPP DIV. HOMICIDIOS,DECAP,DEL.SEC.4 NORTE,74 D.P. PARADA TAIPAS,2014,1,05/01/2014,23:40,C,Roubo (art. 157),NULL,VEICULO,-23.45829224,-46.70040409,S.PAULO,R AURELIO BRASIL RIBEIRO,15,C,Condutor,1,M,44,Branca,POLICIAL MILITAR,2 Grau completo 
19,2014,200100,DHPP,DHPP - DEP. HOM. PROTECAO PESSOA,DHPP DIV. HOMICIDIOS,DECAP,DEL.SEC.4 NORTE,74 D.P. PARADA TAIPAS,2014,1,05/01/2014,23:40,C,Roubo (art. 157),NULL,VEICULO,-23.45829224,-46.70040409,S.PAULO,R AURELIO BRASIL RIBEIRO,15,C,Declarante,7,F,46,Branca,PRENDAS DOMESTICAS,1 Grau completo 
19,2014,210103,DENARC - DEPTO INV. SOBRE NARCOTICOS,DENARC -DEPTO EST PREV REPR NARCOTRAFICO,03 DELEGACIA DA DISE - DENARC,DECAP,DEL.SEC.1 CENTRO,12 D.P. PARI,2014,1,22/01/2014,11:00,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),NULL,NULL,-23.52162682,-46.63761546,S.PAULO,AV DO ESTADO,100,C,Condutor,2,M,37,NULL,POLICIAL CIVIL,Superior incompleto
19,2014,210106,DENARC - DEPTO INV. SOBRE NARCOTICOS,DENARC -DEPTO EST PREV REPR NARCOTRAFICO,06 DELEGACIA DA DISE - DENARC,DECAP,DEL.SEC.1 CENTRO,77 D.P. SANTA CECILIA,2014,1,23/01/2014,16:00,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),NULL,NULL,NULL,NULL,S.PAULO,AL BARAO DE PIRACICABA,40,C,Condutor,1,M,40,Branca,POLICIAL CIVIL,Superior incompleto
19,2014,270102,DEMACRO,DEL.SEC.TABOAO DA SERRA,DISE- DEL.SEC.TABOAO SERRA,DEMACRO,DEL.SEC.TABOAO DA SERRA,01 D.P. TABOAO DA SERRA,2014,2,11/02/2014,13:00,C,A.I.-Drogas sem autorizacao ou em desacordo (Art.33 caput),NULL,NULL,-23.61769504,-46.79359478,TABOAO DA SERRA,RUA OITO,55,C,Indiciado,4,M,18,NULL,DESEMPREGADO,1 Grau completo 
13,2014,10371,DECAP,DEL.SEC.6 SANTO AMARO,98 D.P. JARDIM MIRIAM,DECAP,DEL.SEC.6 SANTO AMARO,80 D.P. VILA JOANIZA,2014,1,01/01/2014,07:06,C,Lesao corporal (art. 129),NULL,NULL,-23.6768742,-46.6635967,S.PAULO,R FOLHA DA NOITE,44,C,Autor/Vitima,3,M,36,Branca,PORTEIRO(A),1 Grau incompleto
13,2014,20100,DECAP,DEL.SEC.4 NORTE,DEL.SEC.4 NORTE,DECAP,DEL.SEC.4 NORTE,72 D.P. VILA PENTEADO,2014,1,31/01/2014,16:45,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),NULL,NULL,-23.4582623,-46.66770766,S.PAULO,R GERVASIO LEITE REBELO,0,C,Indiciado,1,M,19,Branca,DESEMPREGADO,1 Grau completo 
13,2014,20100,DECAP,DEL.SEC.4 NORTE,DEL.SEC.4 NORTE,DECAP,DEL.SEC.4 NORTE,72 D.P. VILA PENTEADO,2014,1,31/01/2014,16:45,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),NULL,NULL,-23.4582623,-46.66770766,S.PAULO,R GERVASIO LEITE REBELO,0,C,Testemunha,4,M,28,Branca,POLICIAL CIVIL,Superior completo
13,2014,20113,DECAP,DEL.SEC.4 NORTE,13 D.P. CASA VERDE,DECAP,DEL.SEC.4 NORTE,13 D.P. CASA VERDE,2014,1,01/01/2014,03:00,C,Lesao corporal (art. 129),NULL,NULL,-23.49681628,-46.63775785,S.PAULO,AV IMIRIM,46,C,Autor,2,M,31,Branca,MARCENEIRO(A),1 Grau completo 
13,2014,20119,DECAP,DEL.SEC.4 NORTE,19 D.P. VILA MARIA,DECAP,DEL.SEC.4 NORTE,19 D.P. VILA MARIA,2014,1,01/01/2014,23:20,C,Roubo (art. 157),NULL,INTERIOR DE VEICULO,-23.52523186,-46.59371029,S.PAULO,R DIAS DA SILVA,1,C,Vitima,2,F,23,Branca,BANCARIO(A),Superior completo
13,2014,20231,DECAP,DEL.SEC.5 LESTE,31 D.P. VILA CARRAO,DECAP,DEL.SEC.5 LESTE,81 D.P. BELEM,2014,1,01/01/2014,19:50,C,Lesao corporal (art 129_9),NULL,NULL,-23.54108743,-46.59960977,S.PAULO,R SAO LEOPOLDO,360,C,Vitima,3,F,36,Branca,ATENDENTE DE TELEMARKETING,2 Grau incompleto
13,2014,20241,DECAP,DEL.SEC.8 SAO MATEUS,41 D.P. VILA RICA,DECAP,DEL.SEC.5 LESTE,58 D.P. VILA FORMOSA,2014,1,01/01/2014,NULL,C,Furto (art. 155),NULL,VEICULO,-23.57519565,-46.5463049,S.PAULO,R SERVULO GONCALVES,121,C,Testemunha,4,M,26,NULL,POLICIAL MILITAR,2 Grau completo 
13,2014,20241,DECAP,DEL.SEC.8 SAO MATEUS,41 D.P. VILA RICA,DECAP,DEL.SEC.5 LESTE,58 D.P. VILA FORMOSA,2014,1,01/01/2014,NULL,C,Furto qualificado (art. 155 4o.),NULL,RESIDENCIA,Informacao restrita (art. 31 da LAI),Informacao restrita (art. 31 da LAI),S.PAULO,Informacao restrita (art. 31 da LAI),Informacao restrita (art. 31 da LAI),C,Vitima,2,F,38,Branca,CABELEIREIRO(A),2 Grau completo 
13,2014,30106,DEMACRO,DEL.SEC.SANTO ANDRE,05 D.P. SANTO ANDRE,DEMACRO,DEL.SEC.SANTO ANDRE,05 D.P. SANTO ANDRE,2014,1,01/01/2014,20:00,C,Lesao corporal culposa na direcao de veiculo automotor (Art. 303),NULL,NULL,-23.62590913,-46.49745005,S.ANDRE,R EVANGELISTA DE SOUZA,0,C,Autor,2,I,NULL,NULL,NULL,NULL
13,2014,30113,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,01 D.P. S.CAETANO DO SUL,DECAP,DEL.SEC.5 LESTE,56 D.P. VILA ALPINA,2014,1,09/01/2014,11:30,C,Roubo (art. 157),NULL,CARGA,-23.5884851,-46.58911023,S.PAULO,AV DR FRANCISCO MESQUITA,0,C,Vitima,2,M,26,Branca,AJUDANTE GERAL,2 Grau completo 
13,2014,30122,DEMACRO,DEL.SEC.DIADEMA,01 D.P. DIADEMA,DEMACRO,DEL.SEC.DIADEMA,04 D.P. DIADEMA,2014,1,01/01/2014,20:00,C,Roubo (art. 157),NULL,VEICULO,-23.70472738,-46.62390765,DIADEMA,R SUL,45,C,Autor,4,M,NULL,Parda,NULL,NULL
13,2014,30122,DEMACRO,DEL.SEC.DIADEMA,01 D.P. DIADEMA,DEMACRO,DEL.SEC.DIADEMA,04 D.P. DIADEMA,2014,1,01/01/2014,20:00,C,Roubo (art. 157),NULL,VEICULO,-23.70472738,-46.62390765,DIADEMA,R SUL,45,C,Vitima,1,F,30,Parda,AUXILIAR DE DEPTO PESSOAL,Superior completo
21,2014,20204,DECAP,DEL.SEC.5 LESTE,DEL.PROTECAO IDOSO- 5 SEC.,DECAP,DEL.SEC.5 LESTE,81 D.P. BELEM,2014,2,06/02/2014,NULL,C,Furto qualificado (art. 155 4o.),4o. Se o crime_cometido:,ESTABELECIMENTO BANCARIO,-23.54151826,-46.59463641,S.PAULO,LARGO SAO JOSE DO BELEM,160,C,Averiguado,2,I,NULL,NULL,NULL,NULL
21,2014,20221,DECAP,DEL.SEC.5 LESTE,21 D.P. VILA MATILDE,DECAP,DEL.SEC.5 LESTE,21 D.P. VILA MATILDE,2014,1,03/01/2014,07:00,C,Furto qualificado (art. 155 4o.),4o. Se o crime_cometido:,RESIDENCIA,Informacao restrita (art. 31 da LAI),Informacao restrita (art. 31 da LAI),S.PAULO,Informacao restrita (art. 31 da LAI),Informacao restrita (art. 31 da LAI),C,Vitima,1,M,42,Branca,EMPRESARIO(A),2 Grau completo 
21,2014,20231,DECAP,DEL.SEC.5 LESTE,31 D.P. VILA CARRAO,DECAP,DEL.SEC.5 LESTE,58 D.P. VILA FORMOSA,2014,1,01/01/2014,21:50,C,Roubo (art. 157),NULL,VEICULO,-23.56956722,-46.53369726,S.PAULO,R ALEXANDRE CORREA,55,C,Autor,2,M,NULL,Parda,NULL,NULL
21,2014,20250,DECAP,DEL.SEC.7 ITAQUERA,50 D.P. ITAIM PAULISTA,DECAP,DEL.SEC.7 ITAQUERA,50 D.P. ITAIM PAULISTA,2014,1,01/01/2014,08:00,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.49769963,-46.40077123,S.PAULO,R SANTA LUZIA DA BOA VISAO,35,C,Vitima,1,M,18,Branca,OPERADOR(A),2 Grau completo 
21,2014,30107,DEMACRO,DEL.SEC.SANTO ANDRE,06 D.P. SANTO ANDRE,DEMACRO,DEL.SEC.SANTO ANDRE,06 D.P. SANTO ANDRE,2014,1,02/01/2014,NULL,C,Furto qualificado (art. 155 4o.),NULL,RESIDENCIA,Informacao restrita (art. 31 da LAI),Informacao restrita (art. 31 da LAI),S.ANDRE,Informacao restrita (art. 31 da LAI),Informacao restrita (art. 31 da LAI),C,Vitima,1,M,71,Parda,NULL,NULL
21,2014,30116,DEMACRO,DEL.SEC.SANTO ANDRE,DEL.POL.MAUA,DEMACRO,DEL.SEC.SANTO ANDRE,03 D.P. MAUA,2014,1,19/01/2014,20:00,C,Lesao corporal (art 129_9),NULL,NULL,-23.66136588,-46.43446797,MAUA,R DUQUE ESTRADA,41,C,Autor,2,M,48,Parda,APOSENTADO(A),2 Grau completo 
21,2014,30125,DEMACRO,DEL.SEC.SANTO ANDRE,02 D.P. MAUA,DEMACRO,DEL.SEC.SANTO ANDRE,02 D.P. MAUA,2014,1,06/01/2014,NULL,C,Furto qualificado (art. 155 4o.),NULL,OUTROS,-23.69205109,-46.47393616,MAUA,AV PAPA JOAO XXIII,2843,C,Representante,3,M,47,Outros,COMERCIARIO(A),1 Grau completo 
21,2014,30127,DEMACRO,DEL.SEC.DIADEMA,03 D.P. DIADEMA,DEMACRO,DEL.SEC.DIADEMA,01 D.P. DIADEMA,2014,1,01/01/2014,21:30,C,Roubo (art. 157),NULL,VEICULO,-23.68450221,-46.6080117,DIADEMA,AV FABIO EDUARDO RAMOS ESQUIVEL,0,C,Autor,4,M,NULL,Parda,NULL,NULL
21,2014,30208,DEMACRO,DEL.SEC.GUARULHOS,03 D.P. GUARULHOS,DEMACRO,DEL.SEC.GUARULHOS,03 D.P. GUARULHOS,2014,1,05/01/2014,17:00,C,Lesao corporal (art. 129),NULL,NULL,-23.44361746,-46.46661814,GUARULHOS,R BENTO GONCALVES,77,C,Autor,5,F,45,Branca,NULL,NULL
21,2014,30208,DEMACRO,DEL.SEC.GUARULHOS,03 D.P. GUARULHOS,DEMACRO,DEL.SEC.GUARULHOS,03 D.P. GUARULHOS,2014,1,05/01/2014,17:00,C,Lesao corporal (art. 129),NULL,NULL,-23.44361746,-46.46661814,GUARULHOS,R BENTO GONCALVES,77,C,Vitima,1,F,22,Branca,DO LAR,2 Grau completo 
21,2014,30429,DEMACRO,DEL.SEC.OSASCO,07 D.P. OSASCO,DECAP,DEL.SEC.3 OESTE,87 D.P. V. P. BARRETO,2014,1,08/01/2014,07:00,C,Roubo (art. 157),caput. Subtrair coisa movel alheia mediante grave ameaca ou violencia a pessoa,VEICULO,-23.49748607,-46.7229676,S.PAULO,R FRANCISCO SOLER,161,C,Autor,6,M,NULL,Branca,NULL,NULL
21,2014,30429,DEMACRO,DEL.SEC.OSASCO,07 D.P. OSASCO,DECAP,DEL.SEC.3 OESTE,87 D.P. V. P. BARRETO,2014,1,08/01/2014,07:00,C,Roubo (art. 157),caput. Subtrair coisa movel alheia mediante grave ameaca ou violencia a pessoa,VEICULO,-23.49748607,-46.7229676,S.PAULO,R FRANCISCO SOLER,161,C,Vitima,2,M,33,Branca,AUDITOR(A),NULL
5,2014,20113,DECAP,DEL.SEC.4 NORTE,13 D.P. CASA VERDE,DECAP,DEL.SEC.4 NORTE,28 D.P. FREGUESIA DO O,2014,1,01/01/2014,04:00,C,Roubo (art. 157),NULL,VEICULO,-23.49255302,-46.69638906,S.PAULO,AV ELISIO TEIXEIRA LEITE,1,C,Autor,5,M,NULL,Branca,NULL,NULL
